id,set_name,img,text,gold_hate,gold_pc,gold_attack,pc,attack
31720,train,img/31720.png,"can you name 3 words better than ""i love you?"" death to america, of course,",['hateful'],"['nationality', 'religion']",['inciting_violence'],"[['nationality'], ['nationality', 'religion'], ['nationality', 'religion']]","[['inciting_violence'], ['dehumanizing'], ['inciting_violence']]"
42690,train,img/42690.png,i sad glass of juice not gas the jews,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['dehumanizing', 'mocking'], ['mocking'], ['mocking']]"
40761,train,img/40761.png,what do you call pool full of handicap people? vegetable soup,['hateful'],['disability'],['dehumanizing'],"[['disability'], ['disability'], ['disability']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
24967,train,img/24967.png,when youre having a good day then remember that bl*ck people are living better than you off your tax dollars,['hateful'],['race'],['inferiority'],"[['race'], ['race'], ['race']]","[['inferiority'], ['inferiority'], ['inferiority']]"
30291,train,img/30291.png,i put the ape in rape,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['inciting_violence', 'dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
61537,train,img/61537.png,happy cinco de ported!,['hateful'],['nationality'],['exclusion'],"[['nationality'], ['nationality'], ['nationality']]","[['exclusion'], ['exclusion'], ['exclusion']]"
1395,train,img/01395.png,i just found out mexican babies come out just like the food,['hateful'],['nationality'],['dehumanizing'],"[['nationality'], ['nationality'], ['race', 'nationality']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
82736,train,img/82736.png,picked up 2 new pillows and dishwasher at the flee market winner winner chicken dinner,['hateful'],['sex'],['dehumanizing'],"[['sex'], ['sex'], ['sex']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
57013,train,img/57013.png,"cracker ass cracker! kiss my ass, cracker ass cracker!",['hateful'],['race'],"['contempt', 'slurs']","[['race'], ['race'], ['race']]","[['contempt', 'slurs'], ['slurs'], ['contempt', 'slurs']]"
3896,train,img/03896.png,"let me salute to hitler the great he said ""i would have killed all the jews of the world, but i kept some to show the world why i killed them""",['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
50293,train,img/50293.png,aids gays it really be like that,['hateful'],"['sex', 'disability']",['dehumanizing'],"[['sex', 'disability'], ['sex', 'disability'], ['sex', 'disability']]","[['inferiority'], ['dehumanizing'], ['dehumanizing']]"
98723,train,img/98723.png,when the media blames all violence on black people we've forgotten the crackers!,['hateful'],['race'],['slurs'],"[['race'], ['race'], ['race']]","[['slurs'], ['slurs'], ['slurs']]"
83056,train,img/83056.png,sea monkeys,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
7456,train,img/07456.png,"domestic violence 2017 what level you on now? this chicken is cold,bitch!!",['hateful'],['sex'],"['inciting_violence', 'dehumanizing']","[['race', 'sex'], ['disability'], ['sex']]","[['inciting_violence', 'dehumanizing', 'contempt'], ['dehumanizing', 'inferiority'], ['inciting_violence']]"
71042,train,img/71042.png,eww! your gayness is showing,['hateful'],['sex'],['contempt'],"[['sex'], ['sex'], ['sex']]","[['contempt'], ['contempt'], ['contempt']]"
90531,train,img/90531.png,there was no other way. why my wife and i decided to abort our unborn gay son,['hateful'],['sex'],['inciting_violence'],"[['sex'], ['sex'], ['sex']]","[['inciting_violence'], ['inciting_violence'], []]"
37629,train,img/37629.png,the perfect game doesn't exis......,['hateful'],['race'],['mocking'],"[['race'], ['race'], ['race']]","[['mocking'], ['mocking'], ['mocking']]"
47859,train,img/47859.png,and then i told them you're going on a fun camping trip,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
36875,train,img/36875.png,guys i think my dog has autism lmao,['hateful'],['disability'],['dehumanizing'],"[['disability'], ['disability'], ['disability']]","[['dehumanizing'], ['dehumanizing', 'inferiority'], ['dehumanizing']]"
24567,train,img/24567.png,just ordered the new anne frank puzzle,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
6914,train,img/06914.png,"""never forget"" - you said. i am the proof you have forgotten",['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['religion']]","[['dehumanizing'], ['dehumanizing'], []]"
72605,train,img/72605.png,nazi war criminal gives one last sieg h owing his allegiance to his fuhrer befo being hung at the nuremberg trials colorized,['hateful'],['religion'],['mocking'],"[['religion'], ['religion']]","[['mocking'], ['mocking']]"
24861,train,img/24861.png,her : he's probably thinking about other girls... him : how do blind people know when to stop wiping their ass?,['hateful'],['disability'],['inferiority'],"[['disability'], ['disability'], ['sex', 'disability']]","[['inferiority'], ['inferiority'], ['inferiority']]"
69751,train,img/69751.png,"spiders be like black people.. not all of them are dangerous, but still, you don't want one in your house",['hateful'],['race'],"['dehumanizing', 'exclusion']","[['race'], ['race'], ['race']]","[['dehumanizing', 'exclusion'], ['dehumanizing'], ['exclusion']]"
94532,train,img/94532.png,see? i fuckin told you! a little foil on top keeps them jewsy,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
7412,train,img/07412.png,white trash nation,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
60487,train,img/60487.png,imagine a world with no muslims... just imagine that peace,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['religion']]","[['exclusion'], ['dehumanizing'], ['dehumanizing']]"
41270,train,img/41270.png,adult diapers for complete shitheads,['hateful'],['religion'],['inferiority'],"[['religion'], ['religion'], ['religion']]","[['dehumanizing', 'inferiority'], ['inferiority'], ['inferiority']]"
74862,train,img/74862.png,him: the dishwasher is acting weird her: what's it doing? him: chopping fucking vegetables,['hateful'],['sex'],['dehumanizing'],"[['sex'], ['sex'], ['sex']]","[['dehumanizing', 'inferiority'], ['dehumanizing'], ['dehumanizing']]"
89275,train,img/89275.png,please give me more white nessa fanarts i can't cum to nigger,['hateful'],['race'],['slurs'],"[['race'], ['race'], ['race']]","[['slurs'], ['slurs'], ['contempt', 'slurs']]"
92308,train,img/92308.png,april 15 tax reminder don't forget to pay your taxes. 21 million illegal aliens are depending on you! muchas' gracias!,['hateful'],"['race', 'nationality']",['inferiority'],"[['race', 'nationality'], ['nationality'], ['race', 'nationality']]","[['inferiority'], ['dehumanizing'], ['inferiority']]"
16948,train,img/16948.png,yes sir..! that's a cock,['hateful'],['sex'],['inferiority'],"[['sex'], ['sex'], ['sex']]","[[], ['inferiority'], []]"
71089,train,img/71089.png,non-members members-only gate let me in. autistic reaction let me iiiiiin,['hateful'],['disability'],['inferiority'],"[['disability'], ['disability'], ['disability']]","[[], ['inferiority'], ['exclusion']]"
5164,train,img/05164.png,dark humor is like food not everyone gets it,['hateful'],['race'],['inferiority'],"[['race'], ['race'], ['race']]","[['inferiority'], ['inciting_violence'], []]"
75239,train,img/75239.png,chloroform puts the sensual back into non-consensual,['hateful'],['sex'],['inciting_violence'],"[['sex'], ['sex'], ['sex']]","[['inciting_violence'], ['inciting_violence'], ['inciting_violence']]"
54891,train,img/54891.png,"got kicked out of the hospital. apparently, the sign ""stroke patients here"" meant something completely different",['hateful'],['disability'],['inferiority'],"[['disability'], ['disability'], ['disability']]","[[], ['contempt'], ['inferiority']]"
15208,train,img/15208.png,i work hard to provide for my cocaine addiction,['hateful'],['disability'],['attack_empty'],"[['disability'], ['disability'], ['race']]","[[], [], []]"
56091,train,img/56091.png,when you found your wife is cheating on you ya allah,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['race', 'religion']]","[['dehumanizing'], ['slurs'], ['dehumanizing']]"
12036,train,img/12036.png,execute a plan to accept your actual born sex you'll be happier when you do,['hateful'],['sex'],['dehumanizing'],"[['sex'], ['sex'], ['sex']]","[['dehumanizing', 'inferiority'], [], []]"
53270,train,img/53270.png,"dem goys after they've exterminated every jew on god's green earth they had us in the first half, not gonna lie",['hateful'],['religion'],"['inciting_violence', 'mocking']","[['religion'], ['religion'], ['religion']]","[['inciting_violence', 'mocking'], ['mocking'], ['inciting_violence']]"
19452,train,img/19452.png,i want white people and aspirins out of this country why? because they are white and they work!!!,['hateful'],['race'],['exclusion'],"[['race'], ['race'], ['race']]","[['exclusion'], ['exclusion'], ['exclusion']]"
94352,train,img/94352.png,whitesox ticket: $55 beer: $8 hot dog: $6 watching a muslim from kenya throw a 28 mph fastball like an 8 yr old little girl: priceless,['hateful'],"['nationality', 'religion', 'sex']",['inferiority'],"[['nationality', 'religion'], ['nationality', 'religion', 'sex'], ['religion', 'sex']]","[['inferiority'], [], ['inferiority']]"
42836,train,img/42836.png,dick so good it made my pussy retarded,['hateful'],['disability'],['inferiority'],"[['disability'], ['disability'], ['disability']]","[['inferiority'], ['inferiority'], ['inferiority']]"
19678,train,img/19678.png,"when you realize that ""ginger"" is just the n-word, rearranged",['hateful'],['race'],['slurs'],"[['race'], ['race'], ['race']]","[['slurs'], ['slurs'], ['slurs']]"
7419,train,img/07419.png,"on this day, the 25th of march, 1920, the black and tans arrive in ireland... they are given a warm welcome",['hateful'],['race'],['inciting_violence'],"[['nationality'], ['race'], ['race', 'sex']]","[['inciting_violence'], ['inciting_violence'], ['inciting_violence']]"
13695,train,img/13695.png,when you let your ethiopian child sexslave swallow your cum i am a generous god,['hateful'],['nationality'],['contempt'],"[['nationality'], ['race', 'religion'], ['nationality']]","[['inferiority'], ['dehumanizing', 'contempt'], ['contempt']]"
53812,train,img/53812.png,"there's only one way you 'negotiate'with islam. you kill it with extreme prejudice.""",['hateful'],['religion'],['inciting_violence'],"[['religion'], ['religion'], ['religion']]","[['inciting_violence'], ['inciting_violence'], ['inciting_violence']]"
16439,train,img/16439.png,cannibalism,['hateful'],['race'],['slurs'],"[['race'], ['race'], ['race']]","[['slurs'], ['dehumanizing'], ['slurs']]"
87436,train,img/87436.png,and that was the last nativity play my son was invited to take part in,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['race']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
14789,train,img/14789.png,hardest thing about burning a church my dick,['hateful'],['religion'],['inciting_violence'],"[['religion'], ['religion'], ['religion']]","[['inciting_violence'], ['inciting_violence'], ['inciting_violence', 'contempt']]"
10489,train,img/10489.png,have you ever tried ethiopian food? neither have they,['hateful'],['nationality'],['inferiority'],"[['nationality'], ['nationality'], ['race', 'nationality']]","[['inferiority'], ['inferiority'], ['inferiority']]"
92364,train,img/92364.png,what do you call a jewish pokemon trainer? ash,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
3841,train,img/03841.png,when i grow up... lol nevermind,['hateful'],['disability'],['inferiority'],"[['disability'], ['disability'], ['disability']]","[['inciting_violence'], [], ['inferiority']]"
9385,train,img/09385.png,"i'm not gay, but for 20$ you can ramit inmah ashol",['hateful'],['sex'],['inferiority'],"[['nationality', 'sex'], ['sex'], ['sex']]","[['inferiority'], [], ['contempt']]"
82963,train,img/82963.png,if there are no blacks there would be no racism,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['exclusion'], ['dehumanizing'], ['dehumanizing']]"
83547,train,img/83547.png,"""why do ""white people"" own so many pets ? because we're not allowed to own people anymore """,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['inferiority'], ['dehumanizing'], ['mocking']]"
84192,train,img/84192.png,"""women, you have to treat them like shit."" - donald trump",['hateful'],['sex'],['contempt'],"[['sex'], ['sex'], ['sex']]","[['contempt'], ['dehumanizing'], ['inferiority', 'contempt']]"
15728,train,img/15728.png,this head diaper is proof indians have poo poo in their brains still not defamation,['hateful'],"['nationality', 'race']",['inferiority'],"[['nationality'], ['race'], ['race', 'nationality']]","[['dehumanizing'], ['inferiority'], ['inferiority']]"
7561,train,img/07561.png,"ernie remembers the brave soldiers who fought before him. tonight, he would reenact their bold acts by smashing through his jewish neighbors glass window",['hateful'],['religion'],['inciting_violence'],"[['religion'], ['religion'], ['religion']]","[['inciting_violence'], ['inciting_violence'], ['mocking']]"
2435,train,img/02435.png,when you type fidget spinner but it autocorrects to midget spinner,['hateful'],['disability'],['attack_empty'],"[['disability'], ['disability'], ['disability']]","[[], [], []]"
43701,train,img/43701.png,arrest black babies before they become criminals,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing', 'inferiority']]"
97058,train,img/97058.png,doctor: take this medicine after food african kid:,['hateful'],['race'],['inferiority'],"[['race', 'class'], ['race'], ['race', 'nationality']]","[['inferiority'], ['inferiority'], []]"
96405,train,img/96405.png,execute a plan to accept your actual born sex. you'll be happier when you do,['hateful'],['sex'],['inferiority'],"[['sex'], ['sex'], ['sex']]","[['inferiority'], ['inferiority'], []]"
6479,train,img/06479.png,when you've finally become a cop and see a black guy this is where the fun begins,['hateful'],['race'],['inciting_violence'],"[['race'], ['race'], ['race']]","[['inciting_violence'], ['inciting_violence'], ['inciting_violence', 'dehumanizing']]"
18532,train,img/18532.png,if i had a dollar for every racist thing i've said... some black motherfucker would probably rob me,['hateful'],['race'],"['dehumanizing', 'contempt']","[['race'], ['race'], ['race']]","[['dehumanizing', 'contempt'], ['dehumanizing'], ['dehumanizing', 'inferiority', 'contempt']]"
53486,train,img/53486.png,when you nut in the arab girl and she has a normal orgasm you were supposed to explode!,['hateful'],"['race', 'sex']",['dehumanizing'],"[['race'], ['race', 'sex'], ['race', 'sex']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
13098,train,img/13098.png,upper downer,['hateful'],['disability'],['inferiority'],"[['disability'], ['disability'], ['disability']]","[['inferiority'], ['inferiority'], ['inferiority']]"
21859,train,img/21859.png,i'd like the porn in my room to be disabled we only have regular porn you sick bastard,['hateful'],['disability'],['contempt'],"[['disability'], ['disability'], ['disability']]","[[], ['contempt'], []]"
28154,train,img/28154.png,we can kill as many as we want and your stupid government keeps bringing us in,['hateful'],"['race', 'religion']",['inciting_violence'],"[['race', 'religion'], ['race', 'religion'], ['race', 'religion']]","[['inciting_violence'], ['inciting_violence', 'inferiority'], ['dehumanizing']]"
59026,train,img/59026.png,"after wwii, i said 'we defeated the wrong enemy.' now, you are bankrupt surrounded by perverts and enemies. was i right?!",['hateful'],['religion'],['mocking'],"[['religion'], ['race'], ['religion']]","[['mocking', 'inferiority'], ['mocking'], ['dehumanizing', 'mocking']]"
56819,train,img/56819.png,all aboard the jew jew train,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
76104,train,img/76104.png,protect america from boatloads of refugees fleeing scandinavia's socialist tyranny,['hateful'],['nationality'],['exclusion'],"[['nationality'], ['nationality'], ['nationality']]","[['exclusion'], ['exclusion'], ['exclusion']]"
45601,train,img/45601.png,obama voters,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
75943,train,img/75943.png,when your black neighbor is being too noisy,['hateful'],['race'],"['inciting_violence', 'mocking']","[['race'], ['race'], ['race']]","[['inciting_violence'], ['mocking'], ['inciting_violence', 'mocking']]"
2891,train,img/02891.png,look! a blow up doll!,['hateful'],"['religion', 'sex']",['dehumanizing'],"[['religion'], ['religion', 'sex'], ['race', 'religion', 'sex']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
64752,train,img/64752.png,when your dishwasher asks you to take out the trash  i think it has a mind of its own,['hateful'],['sex'],['dehumanizing'],"[['sex'], ['sex'], ['sex']]","[['dehumanizing', 'inferiority'], ['dehumanizing'], ['dehumanizing']]"
72940,train,img/72940.png,lies that people say to themselves being human he thinks he's a equal rights they think they deserve normal they think they are,['hateful'],['sex'],['inferiority'],"[['sex'], ['sex'], ['sex']]","[['inferiority'], ['inferiority'], ['dehumanizing']]"
92617,train,img/92617.png,when the porn video features a tranny but then 'she' turns out to be a midget too you had my curiosity but now you have my attention,['hateful'],['sex'],['slurs'],"[['sex'], ['sex'], ['sex', 'disability']]","[['slurs'], ['slurs'], ['slurs']]"
52469,train,img/52469.png,what's the difference between a jew and a pizza a pizza doesn't scream in the oven,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
50467,train,img/50467.png,ever hear something so stupid it gives you forest whitaker eye,['hateful'],['disability'],['inferiority'],"[['race'], ['disability'], ['disability']]","[['inferiority'], ['inferiority'], []]"
87693,train,img/87693.png,when your goat tells you she ain't on the pill,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['race', 'religion'], ['nationality', 'religion']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
96507,train,img/96507.png,sure cancer is bad but you know what's worse? nigas,['hateful'],"['race', 'disability']",['dehumanizing'],"[['race', 'disability'], ['race', 'disability'], ['race']]","[['contempt'], ['dehumanizing'], ['slurs']]"
43206,train,img/43206.png,mexicans are rapist i'm lovin' it happy hump day bitch,['hateful'],['nationality'],['dehumanizing'],"[['race'], ['nationality'], ['nationality']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing', 'inferiority']]"
3794,train,img/03794.png,tranny jesus died for your eyebrows,['hateful'],['sex'],['slurs'],"[['religion', 'sex'], ['sex'], ['sex']]","[['slurs'], ['slurs'], ['slurs']]"
98075,train,img/98075.png,israel's target practice one child's eye is a mistake. one hundred fifty-nine is a policy,['hateful'],['nationality'],['dehumanizing'],"[['nationality'], ['nationality'], ['nationality']]","[['inciting_violence', 'dehumanizing'], ['dehumanizing'], ['dehumanizing', 'inferiority']]"
57426,train,img/57426.png,when you see muslims at bunnings buying pool chemicals and fertilizer,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['religion']]","[['dehumanizing'], ['dehumanizing'], ['mocking']]"
25384,train,img/25384.png,it's not a hijab it's a diaper for people with shit for brains,['hateful'],['religion'],"['dehumanizing', 'inferiority']","[['religion'], ['religion'], ['religion']]","[['dehumanizing'], ['inferiority'], ['dehumanizing', 'inferiority']]"
52819,train,img/52819.png,you are so queer it could be raining titties and you would still get hit in the face with a dick,['hateful'],['sex'],['inferiority'],"[['sex'], ['sex'], ['sex']]","[['contempt'], ['inferiority'], []]"
4765,train,img/04765.png,"blame it all on my roots, i showed up in boots.. and ruined your jihad affair",['hateful'],['religion'],['attack_empty'],"[['religion'], ['race', 'religion'], ['religion']]","[[], [], []]"
91042,train,img/91042.png,hahaha good one let's burn 6 million to celebrate,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
69472,train,img/69472.png,"they named us after the land mass they shipped us to! ""the only difference between a dominican, puerto rican, cuban, jamaican, haitian, bahamian and african american is a boat stop.""",['hateful'],['race'],['mocking'],"[['race', 'sex'], ['race', 'nationality'], ['race']]","[['dehumanizing', 'mocking'], ['mocking'], ['mocking']]"
92160,train,img/92160.png,cash me auschwitz how bow dach,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
31508,train,img/31508.png,gays for islam islam for gays,['hateful'],"['religion', 'sex']",['inciting_violence'],"[['religion', 'sex'], ['religion', 'sex'], ['religion', 'sex']]","[['inciting_violence', 'dehumanizing'], ['inciting_violence'], ['inciting_violence']]"
51802,train,img/51802.png,yo dawg i heard you loved chinese food so we killed your cat,['hateful'],['nationality'],['inferiority'],"[['nationality'], ['nationality'], ['nationality']]","[['inferiority'], ['contempt'], []]"
41720,train,img/41720.png,you think im scared of saying nigger?,['hateful'],['race'],['slurs'],"[['race'], ['race'], ['race']]","[['slurs'], ['slurs'], ['slurs']]"
26735,train,img/26735.png,"you pick cotton to get to it because it's white, it works, and why don't black people like aspirin?",['hateful'],['race'],['mocking'],"[['race'], ['race'], ['race']]","[['mocking'], ['mocking'], ['mocking']]"
31975,train,img/31975.png,virgo you're both white trash quite frankly,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
65824,train,img/65824.png,when you want to win but you're already 5 down before you even start,['hateful'],['disability'],['inferiority'],"[['disability'], ['disability'], ['disability']]","[['inferiority'], ['inferiority'], ['inferiority']]"
27058,train,img/27058.png,where's jaws when you need him ?,['hateful'],['nationality'],['inciting_violence'],"[['nationality'], ['nationality'], ['race', 'nationality']]","[['inciting_violence'], ['inciting_violence'], ['inciting_violence']]"
57189,train,img/57189.png,mistakes come in all sizes,['hateful'],['disability'],['inferiority'],"[['disability'], ['disability'], ['disability']]","[['inferiority'], ['inferiority'], ['inferiority']]"
46721,train,img/46721.png,a head diaper is required when you have shit for brains,['hateful'],['religion'],"['dehumanizing', 'inferiority']","[['religion'], ['religion'], ['religion']]","[['dehumanizing', 'inferiority', 'contempt'], ['dehumanizing'], ['inferiority']]"
75682,train,img/75682.png,"""the jew is the demon behind the corruption of mankind.""",['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['religion']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
19380,train,img/19380.png,when you walk past the special ed classroom and see them gangbanging the teaher (jazz music stops),['hateful'],['disability'],['inferiority'],"[['disability'], ['disability'], ['disability']]","[[], ['inferiority'], ['contempt']]"
65819,train,img/65819.png,next time don't get pregnant,['hateful'],['sex'],['inciting_violence'],"[['sex'], ['sex'], ['sex']]","[['inciting_violence'], ['inciting_violence'], ['inciting_violence']]"
6845,train,img/06845.png,"""whatcha thinkin' about, liberal cuck""? ""antifa getting their asses kicked, crying about the election, loving islam goatshaggers, butt sex, crying, more crying, and stuff...""",['hateful'],['religion'],"['dehumanizing', 'slurs']","[['religion'], ['nationality', 'religion'], ['religion']]","[['dehumanizing'], ['dehumanizing', 'slurs'], ['dehumanizing', 'slurs']]"
51629,train,img/51629.png,that reminds me! it's time to fuck the goat!,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['race', 'religion'], ['religion']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
46358,train,img/46358.png,with when you enter a mosque your weapon to collect some kills 71 yo afghan refugee: hello brother,['hateful'],['religion'],['inciting_violence'],"[['nationality', 'religion'], ['religion'], ['race']]","[['inciting_violence', 'mocking'], ['inciting_violence'], ['dehumanizing']]"
72910,train,img/72910.png,"kim davis says what hurts most is when people say god doesn' t love her. you know, what christians tell gay kids every single day",['hateful'],"['religion', 'sex']",['inferiority'],"[['religion'], ['religion', 'sex'], ['religion', 'sex']]","[['inferiority'], [], ['inferiority']]"
4928,train,img/04928.png,dishwasher for sale missing parts,['hateful'],"['sex', 'disability']","['dehumanizing', 'inferiority']","[['sex', 'disability'], ['sex', 'disability'], ['sex', 'disability']]","[['dehumanizing', 'inferiority'], ['dehumanizing', 'inferiority'], ['dehumanizing']]"
43905,train,img/43905.png,black on black,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
27965,train,img/27965.png,a head diaper is required when you have shit for brains,['hateful'],['religion'],"['dehumanizing', 'inferiority', 'contempt']","[['religion'], ['race', 'religion', 'sex'], ['religion']]","[['dehumanizing', 'inferiority', 'contempt'], ['dehumanizing', 'inferiority', 'contempt'], ['dehumanizing', 'inferiority']]"
93854,train,img/93854.png,i just realized we know we don't want him in the same bathroom with our wives,['hateful'],['sex'],['dehumanizing'],"[['sex'], ['sex'], ['sex']]","[['exclusion'], ['dehumanizing'], []]"
46970,train,img/46970.png,"as a group of feminists walk by, telly shouts ""go make me a sandwich!"" while kermit begins to whip out his dick",['hateful'],['sex'],['contempt'],"[['sex'], ['sex'], ['sex']]","[['contempt'], ['inferiority', 'contempt'], ['dehumanizing']]"
94783,train,img/94783.png,"hellen keller and her boston terrier ""phiz""",['hateful'],['disability'],['inferiority'],"[['disability'], ['disability'], ['disability']]","[['inferiority'], ['inferiority'], ['inferiority']]"
31549,train,img/31549.png,the wife said we needed a new coffee maker so i got one. her name is jill. the wife was not amused..,['hateful'],['sex'],['dehumanizing'],"[['sex'], ['sex'], ['sex']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
97562,train,img/97562.png,just bought my first slow cooker,['hateful'],['disability'],"['dehumanizing', 'inferiority']","[['disability'], ['disability'], ['disability']]","[['dehumanizing', 'inferiority'], ['dehumanizing', 'inferiority'], ['dehumanizing', 'inferiority']]"
79834,train,img/79834.png,when muslims attack be prepared to fight back,['hateful'],['religion'],['inciting_violence'],"[['religion'], ['religion'], ['religion']]","[['inciting_violence'], ['inciting_violence'], ['inciting_violence', 'dehumanizing']]"
23907,train,img/23907.png,you're telling me i can't pick my bedtime but i can pick my gender?,['hateful'],['sex'],['attack_empty'],"[['sex'], ['sex'], ['sex']]","[[], [], []]"
60238,train,img/60238.png,dark humor is like good food not everyone deserve it ;,['hateful'],['nationality'],['inferiority'],"[['race', 'nationality'], ['nationality'], ['nationality']]","[['inferiority'], ['inferiority'], ['inferiority', 'exclusion']]"
42168,train,img/42168.png,when your little one brings home his first girlfriend,['hateful'],['nationality'],['dehumanizing'],"[['race', 'religion'], ['nationality'], ['nationality']]","[['dehumanizing'], ['slurs'], ['dehumanizing']]"
62471,train,img/62471.png,"pssst! the jews are the globalists that's what the term international jewry"" meant. but don't tell anyone, you can't say ""it's the jews""",['hateful'],['religion'],['inferiority'],"[['religion'], ['religion'], ['religion']]","[['inferiority'], ['inferiority'], ['dehumanizing']]"
43025,train,img/43025.png,that chicken was so black the police just arrested it,['hateful'],['race'],['dehumanizing'],"[['race'], ['race'], ['race']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
40721,train,img/40721.png,"""i went to walmart and picked up a new sandwich maker.""",['hateful'],['sex'],['dehumanizing'],"[['sex'], ['sex'], ['sex']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
19258,train,img/19258.png,handjobs sold separately,['hateful'],['disability'],['inferiority'],"[['disability'], ['sex', 'disability'], ['disability']]","[['inferiority'], ['contempt'], ['inferiority']]"
32164,train,img/32164.png,"black people started wearing their pants low, white people called it ""saggin."" spell saggin backwards... those sneaky white people",['hateful'],['race'],['slurs'],"[['race'], ['race'], ['race']]","[['slurs'], [], ['slurs']]"
46501,train,img/46501.png,muslims in 2001 defund homeland security! muslim in congress 2019,['hateful'],['religion'],['dehumanizing'],"[['religion'], ['religion'], ['religion']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
78642,train,img/78642.png,what do you mean happy columbus day?,['hateful'],['race'],['attack_empty'],"[['race'], ['race'], ['race']]","[[], [], []]"
42163,train,img/42163.png,farm equipment and livestock don't mix,['hateful'],"['race', 'sex']",['dehumanizing'],"[['race'], ['race', 'sex'], ['race', 'sex']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing', 'mocking']]"
14879,train,img/14879.png,crawling in mein skin these jews they will not heil!,['hateful'],['religion'],['mocking'],"[['religion'], ['religion'], ['religion']]","[['mocking'], ['mocking'], ['mocking']]"
5926,train,img/05926.png,this sunday.. don't forget to set your bomb forward one hour,['hateful'],"['religion', 'nationality']",['dehumanizing'],"[['religion'], ['nationality', 'religion'], ['nationality', 'religion']]","[['dehumanizing'], ['dehumanizing'], ['dehumanizing']]"
8267,train,img/08267.png,uncle daddy says that i have to wash my pussy cos mummy says my brothers cock tastes different,['hateful'],['race'],"['dehumanizing', 'inferiority', 'contempt']","[['race'], ['race'], ['race']]","[['dehumanizing', 'inferiority'], ['inferiority', 'contempt'], ['dehumanizing', 'contempt']]"
